work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
0.75,3,2,57,0.007437635753307444,21,0.28662420382165604,84,0.0,74,1
0.75,3,2,57,0.0051339432633449615,21,0.19745222929936304,84,0.0,74,1
0.75,3,2,17,0.006851839663002698,21,0.2639490445859872,84,0.0,74,0
0.75,3,2,17,0.004015006911077469,21,0.15414012738853503,84,0.0,74,0
0.75,2,2,46,0.0013493056012637396,21,0.050955414012738856,84,0.0,74,1
0.75,2,2,46,0.0011518462449812412,21,0.043312101910828016,84,0.0,74,1
0.75,3,2,57,0.00398209701836372,21,0.15286624203821655,84,1.0,74,1
0.75,3,2,57,0.003159349700519976,21,0.12101910828025478,84,1.0,74,1
0.75,3,2,57,0.006121240044757454,21,0.2356687898089172,84,1.0,74,1
0.75,3,2,57,0.005463042190482458,21,0.21019108280254775,84,1.0,74,1
0.75,1,2,102,0.006121240044757454,7,0.29436942675159233,31,1.0,27,1
0.75,1,2,102,0.004475745409069966,7,0.216,31,1.0,27,1
0.75,3,2,90,0.005068123477917462,21,0.1949044585987261,84,1.0,74,1
0.75,3,2,90,0.0038175475547949714,21,0.1464968152866242,84,1.0,74,1
0.75,0,2,90,0.0029948002369512275,21,0.11464968152866242,84,0.0,74,1
0.75,0,2,90,0.0018429539919699858,21,0.07006369426751592,84,0.0,74,1
0.75,3,2,46,0.0029948002369512275,21,0.11464968152866242,84,1.0,74,1
0.75,3,2,46,0.0028302507733824786,21,0.10828025477707007,84,1.0,74,1
0.75,3,2,57,0.0075363654314486925,21,0.29044585987261146,12,0.0,11,1
0.75,3,2,57,0.004541565194497466,21,0.17452229299363056,12,0.0,11,1
0.75,3,2,23,0.005051668531560587,21,0.19426751592356686,84,0.0,74,1
0.75,3,2,23,0.003044165076021852,21,0.11656050955414013,84,0.0,74,1
0.75,3,2,28,0.0016784045284012374,7,0.08277197452229298,28,1.0,29,0
0.75,3,2,30,0.003343645099716975,21,0.1281528662420382,84,0.0,74,1
0.75,3,2,30,0.0021621799512933585,21,0.0824203821656051,84,0.0,74,1
0.75,0,2,17,0.008809978279470809,21,0.3397452229299363,84,0.0,74,1
0.75,0,2,17,0.004182847363917593,21,0.16063694267515924,84,0.0,74,1
0.75,3,2,92,0.005235963930757585,21,0.2014012738853503,84,0.0,74,1
0.75,3,2,92,0.002399131178832357,21,0.09159235668789809,84,0.0,74,1
0.75,2,2,120,0.008053050747054565,21,0.3104458598726115,84,0.0,74,1
0.75,2,2,120,0.003942605147107221,21,0.1513375796178344,84,0.0,74,1
0.75,2,2,46,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
0.75,2,2,46,0.0023366023826762324,21,0.08917197452229299,84,0.0,74,1
0.75,2,2,120,0.006953860330415323,21,0.2678980891719745,84,0.0,74,1
0.75,2,2,120,0.006035674323701705,21,0.23235668789808916,84,0.0,74,1
0.75,3,2,46,0.004706114658066214,21,0.18089171974522292,84,1.0,74,1
0.75,3,2,46,0.003652998091226222,21,0.14012738853503184,84,1.0,74,1
0.75,3,2,90,0.006384519186467452,21,0.24585987261146497,84,0.0,74,1
0.75,3,2,90,0.00394918712564997,21,0.15159235668789808,84,0.0,74,1
0.75,2,2,57,0.004146646481932468,21,0.1592356687898089,84,0.0,74,1
0.75,2,2,57,0.0016784045284012374,21,0.06369426751592357,84,0.0,74,1
0.75,3,2,90,0.008053050747054565,21,0.3104458598726115,84,0.0,74,1
0.75,3,2,90,0.004804844336207464,21,0.18471337579617833,84,0.0,74,1
0.75,3,2,90,0.008053050747054565,21,0.3104458598726115,84,0.0,74,1
0.75,3,2,90,0.005732903310735207,21,0.22063694267515924,84,0.0,74,1
0.75,2,2,57,0.0008556572105574935,7,0.04358726114649682,31,0.0,27,1
0.75,2,2,57,0.0008556572105574935,7,0.04358726114649682,31,0.0,27,1
0.75,2,2,57,0.003159349700519976,21,0.12101910828025478,84,0.0,74,1
0.75,2,2,57,0.001954847627196735,21,0.07439490445859873,84,0.0,74,1
0.75,3,2,57,0.005575396564207201,21,0.21454012738853503,84,0.0,74,1
0.75,3,2,57,0.005575396564207201,21,0.21454012738853503,84,0.0,74,1
0.75,3,2,57,0.0038175475547949714,21,0.1464968152866242,84,0.0,74,1
0.75,3,2,57,0.0027381030737839793,21,0.10471337579617834,84,0.0,74,1
0.75,3,2,120,0.00937931942341868,21,0.36178343949044584,84,0.0,74,1
0.75,3,2,120,0.005693411439478707,21,0.21910828025477705,84,0.0,74,1
0.75,3,2,120,0.0062693345619693275,21,0.24140127388535032,84,0.0,74,1
0.75,3,2,120,0.0017113144211149869,21,0.06496815286624204,84,0.0,74,1
0.75,3,2,120,0.005792141117619956,21,0.22292993630573246,84,1.0,74,1
0.75,3,2,120,0.004146646481932468,21,0.1592356687898089,84,1.0,74,1
0.75,2,2,57,0.005140525241887711,21,0.19770700636942673,84,0.0,74,1
0.75,2,2,57,0.0023004015006911076,21,0.08777070063694267,84,0.0,74,1
0.75,3,2,57,0.0038175475547949714,21,0.1464968152866242,84,1.0,74,1
0.75,3,2,57,0.0028819193049430657,21,0.11028025477707007,84,1.0,74,1
0.75,3,2,46,0.00536431251234121,21,0.20636942675159234,84,1.0,74,1
0.75,3,2,46,0.003422628842229974,21,0.13121019108280255,84,1.0,74,1
0.75,3,2,120,0.00725663134338182,21,0.27961783439490445,84,0.0,74,1
0.75,3,2,120,0.003718817876653722,21,0.14267515923566879,84,0.0,74,1
0.75,3,2,116,0.0051339432633449615,0,0.12736178343949045,6,1.0,6,0
0.75,3,2,90,0.009000855657210557,21,0.3471337579617834,84,0.0,74,1
0.75,3,2,90,0.005068123477917462,21,0.1949044585987261,84,0.0,74,1
0.75,3,2,57,0.004640294872638715,21,0.17834394904458598,84,0.0,74,1
0.75,3,2,57,0.004146646481932468,21,0.1592356687898089,84,0.0,74,1
0.75,1,2,62,0.007108536826169946,21,0.27388535031847133,84,0.0,74,1
0.75,1,2,62,0.005463042190482458,21,0.21019108280254775,84,0.0,74,1
0.75,3,2,90,0.004574475087211215,21,0.17579617834394903,84,0.0,74,1
0.75,3,2,90,0.004015006911077469,21,0.15414012738853503,84,0.0,74,1
0.75,3,2,46,0.0026300928058974526,21,0.10053248407643312,84,0.0,74,1
0.75,3,2,46,0.0012493253471993681,21,0.047085350318471345,84,0.0,74,1
0.75,3,2,120,0.00789837425129994,21,0.30445859872611464,84,0.0,74,1
0.75,3,2,120,0.006121240044757454,21,0.2356687898089172,84,0.0,74,1
0.75,3,2,57,0.006598433489106825,21,0.25414012738853503,84,0.0,74,1
0.75,3,2,57,0.003965642072006845,21,0.15222929936305732,84,0.0,74,1
0.75,3,2,90,0.004015006911077469,21,0.15414012738853503,84,1.0,74,1
0.75,3,2,90,0.0029618903442374775,21,0.11337579617834395,84,1.0,74,1
0.75,2,2,46,0.003159349700519976,21,0.12101910828025478,84,1.0,74,1
0.75,2,2,46,0.002501151846244981,21,0.09554140127388534,84,1.0,74,1
0.75,3,2,57,0.0043111959455012176,21,0.16560509554140126,84,0.0,74,1
0.75,3,2,57,0.0033238991640887248,21,0.12738853503184713,84,0.0,74,1
0.75,2,2,90,0.004245376160073718,21,0.16305732484076432,84,1.0,74,1
0.75,2,2,90,0.0033897189495162242,21,0.12993630573248408,84,1.0,74,1
0.75,3,2,17,0.0066477983281774495,21,0.25605095541401274,84,1.0,74,1
0.75,3,2,17,0.005594681761337458,21,0.21528662420382164,84,1.0,74,1
0.75,3,2,120,0.010202066741262424,21,0.3936305732484076,84,0.0,74,1
0.75,3,2,120,0.004771934443493714,21,0.18343949044585986,84,0.0,74,1
0.75,3,2,90,0.0038175475547949714,21,0.1464968152866242,84,1.0,74,1
0.75,3,2,90,0.003159349700519976,21,0.12101910828025478,84,1.0,74,1
0.75,2,2,90,0.0015138550648324885,7,0.07493503184713375,31,0.0,27,1
0.75,2,2,90,0.0010202066741262423,7,0.05142420382165605,31,0.0,27,1
0.75,3,2,146,0.011715921806094912,21,0.4522292993630573,84,0.0,74,1
0.75,3,2,146,0.006121240044757454,21,0.2356687898089172,84,0.0,74,1
0.75,3,2,90,0.00859935496610281,21,0.33159235668789805,84,1.0,74,1
0.75,3,2,90,0.0055782268149805825,21,0.2146496815286624,84,1.0,74,1
0.75,3,2,17,0.007108536826169946,21,0.27388535031847133,84,1.0,74,1
0.75,3,2,17,0.005989600473902455,21,0.2305732484076433,84,1.0,74,1
0.75,3,2,120,0.007865464358586191,21,0.30318471337579617,84,1.0,74,1
0.75,3,2,120,0.005201079444481011,21,0.20005095541401274,84,1.0,74,1
0.75,3,2,57,0.007240176397024945,21,0.2789808917197452,84,1.0,74,1
0.75,3,2,57,0.005397222405054959,21,0.2076433121019108,84,1.0,74,1
0.75,3,2,90,0.004936483907062463,21,0.18980891719745221,84,1.0,74,1
0.75,3,2,90,0.0038175475547949714,21,0.1464968152866242,84,1.0,74,1
0.75,2,2,36,0.0031342723622720986,21,0.1200484076433121,84,0.0,74,1
0.75,2,2,36,0.001786151517146054,21,0.06786496815286625,84,0.0,74,1
0.75,2,2,57,0.0012834858158362402,6,0.05378726114649682,30,1.0,26,1
0.75,2,2,57,0.0011189363522674917,6,0.04690955414012739,30,1.0,26,1
0.75,0,2,46,0.0021983808332784833,21,0.08382165605095541,84,0.0,74,1
0.75,0,2,46,0.00130981373000724,21,0.04942675159235668,84,0.0,74,1
0.75,3,2,57,0.008059632725597314,21,0.31070063694267513,84,1.0,74,1
0.75,3,2,57,0.0053340354110445595,21,0.20519745222929936,84,1.0,74,1
0.75,2,2,57,0.0014315803330481143,7,0.07101656050955414,31,0.0,27,1
0.75,2,2,57,0.0013328506549068649,7,0.06631337579617834,31,0.0,27,1
0.75,2,2,30,0.0034884486276574736,21,0.1337579617834395,84,1.0,74,1
0.75,2,2,30,0.003159349700519976,21,0.12101910828025478,84,1.0,74,1
0.75,3,2,120,0.009708418350556176,21,0.37452229299363055,84,0.0,74,1
0.75,3,2,120,0.004212466267359968,21,0.16178343949044585,84,0.0,74,1
0.75,3,2,90,0.006175541367735141,21,0.23777070063694267,84,0.0,74,1
0.75,3,2,90,0.0036398341341407226,21,0.13961783439490447,84,0.0,74,1
0.75,2,2,77,0.0016784045284012374,21,0.06369426751592357,84,1.0,74,1
0.75,2,2,77,0.0015138550648324885,21,0.05732484076433121,84,1.0,74,1
0.75,3,2,57,0.0038866583294938457,21,0.149171974522293,84,0.0,74,1
0.75,3,2,57,0.0017902981636279862,21,0.06802547770700637,84,0.0,74,1
0.75,3,2,46,0.0043111959455012176,21,0.16560509554140126,84,0.0,74,1
0.75,3,2,46,0.003159349700519976,21,0.12101910828025478,84,0.0,74,1
0.75,3,2,33,0.004804844336207464,21,0.18471337579617833,84,1.0,74,1
0.75,3,2,33,0.004146646481932468,21,0.1592356687898089,84,1.0,74,1
0.75,2,2,46,0.0024188771144606066,21,0.09235668789808917,84,1.0,74,1
0.75,2,2,46,0.0015961297966168627,21,0.06050955414012739,84,1.0,74,1
0.75,3,2,46,0.004212466267359968,21,0.16178343949044585,84,0.0,74,1
0.75,3,2,46,0.0037517277693674715,21,0.14394904458598726,84,0.0,74,1
0.75,3,2,57,0.004804844336207464,21,0.18471337579617833,84,0.0,74,1
0.75,3,2,57,0.0038175475547949714,21,0.1464968152866242,84,0.0,74,1
0.75,3,2,90,0.004640294872638715,21,0.17834394904458598,84,0.0,74,1
0.75,3,2,90,0.0041301915355755935,21,0.15859872611464967,84,0.0,74,1
0.75,3,2,33,0.0062133877443559535,21,0.2392356687898089,84,0.0,74,0
0.75,3,2,33,0.0029717633120516025,21,0.1137579617834395,84,0.0,74,0
0.75,3,2,120,0.006812347791746199,21,0.2624203821656051,84,0.0,74,1
0.75,3,2,120,0.003784637662081221,21,0.14522292993630573,84,0.0,74,1
0.75,3,2,57,0.00806292371486869,21,0.310828025477707,84,0.0,74,1
0.75,3,2,57,0.004105509116040282,21,0.15764331210191082,84,0.0,74,1
0.75,3,2,90,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
0.75,3,2,90,0.0028302507733824786,21,0.10828025477707007,84,0.0,74,1
0.75,3,2,146,0.004640294872638715,21,0.17834394904458598,84,0.0,74,1
0.75,3,2,146,0.0038175475547949714,21,0.1464968152866242,84,0.0,74,1
0.75,3,2,57,0.007677877970117817,21,0.29592356687898086,84,0.0,74,1
0.75,3,2,57,0.004136773514118344,21,0.15885350318471336,84,0.0,74,1
0.75,3,2,17,0.0066148884354637,21,0.25477707006369427,84,0.0,74,1
0.75,3,2,17,0.005553544395445271,21,0.21369426751592355,84,0.0,74,1
0.75,3,2,147,0.007704205884288816,21,0.29694267515923567,84,0.0,74,1
0.75,3,2,147,0.004340814848943592,21,0.16675159235668788,84,0.0,74,1
0.75,3,2,90,0.006351609293753702,21,0.2445859872611465,84,1.0,74,1
0.75,3,2,90,0.004179556374646219,21,0.16050955414012738,84,1.0,74,1
0.75,2,2,90,0.002501151846244981,21,0.09554140127388534,84,0.0,74,1
0.75,2,2,90,0.0013493056012637396,21,0.050955414012738856,84,0.0,74,1
0.75,3,2,57,0.007677877970117817,21,0.29592356687898086,84,0.0,74,1
0.75,3,2,57,0.004136773514118344,21,0.15885350318471336,84,0.0,74,1
0.75,0,2,120,0.0007240176397024946,21,0.026751592356687896,83,1.0,74,1
0.75,2,2,146,0.009412229316132429,21,0.3630573248407643,84,0.0,74,1
0.75,2,2,146,0.0028302507733824786,21,0.10828025477707007,84,0.0,74,1
0.75,2,2,146,0.009412229316132429,21,0.3630573248407643,84,0.0,74,1
0.75,2,2,146,0.0028302507733824786,21,0.10828025477707007,84,0.0,74,1
0.75,2,2,46,0.0033798459817020996,21,0.12955414012738853,84,0.0,74,1
0.75,2,2,46,0.00261304548147173,21,0.09987261146496815,84,0.0,74,1
0.75,0,2,46,0.0021720529191074835,21,0.08280254777070063,84,0.0,74,1
0.75,0,2,46,0.0011847561376949912,21,0.0445859872611465,84,0.0,74,1
0.75,2,2,17,0.005430132297768709,21,0.20891719745222928,84,0.0,74,1
0.75,2,2,17,0.0053475284670571974,21,0.20571974522292993,84,0.0,74,1
0.75,3,2,90,0.005956690581188705,21,0.22929936305732482,84,0.0,74,1
0.75,3,2,90,0.00427005857960903,21,0.16401273885350318,84,0.0,74,1
0.75,2,2,90,0.005463042190482458,21,0.21019108280254775,84,0.0,74,1
0.75,2,2,90,0.004870664121634964,21,0.18726114649681527,84,0.0,74,1
0.75,3,2,90,0.006088330152043704,21,0.23439490445859873,84,0.0,74,1
0.75,3,2,90,0.006014611992364904,21,0.23154140127388534,84,0.0,74,1
0.75,3,2,120,0.002501151846244981,21,0.09554140127388534,17,0.0,16,1
0.75,3,2,120,0.0018429539919699858,21,0.07006369426751592,17,0.0,16,1
0.75,3,2,116,0.010202066741262424,21,0.3936305732484076,84,0.0,74,1
0.75,3,2,116,0.004771934443493714,21,0.18343949044585986,84,0.0,74,1
0.75,3,2,57,0.006845257684459948,21,0.26369426751592356,84,0.0,74,1
0.75,3,2,57,0.004771934443493714,21,0.18343949044585986,84,0.0,74,1
0.75,3,2,46,0.00529849272691371,21,0.2038216560509554,84,1.0,74,1
0.75,3,2,46,0.004475745409069966,21,0.17197452229299362,84,1.0,74,1
0.75,0,2,1,0.0011847561376949912,21,0.0445859872611465,82,1.0,73,1
0.75,3,2,120,0.0016784045284012374,6,0.07029171974522293,45,1.0,74,0
0.75,2,2,23,0.003159349700519976,21,0.12101910828025478,84,0.0,74,1
0.75,2,2,23,0.0020075034555387347,21,0.07643312101910828,84,0.0,74,1
0.75,2,2,46,0.0009543868886987427,6,0.040033121019108275,78,0.0,70,1
0.75,2,2,46,0.0007240176397024946,6,0.030405095541401275,78,0.0,70,1
0.75,3,2,120,0.0067794378990324485,21,0.2611464968152866,84,0.0,74,1
0.75,3,2,120,0.0021720529191074835,21,0.08280254777070063,84,0.0,74,1
0.75,2,2,57,0.005051668531560587,21,0.19426751592356686,84,0.0,74,1
0.75,2,2,57,0.003044165076021852,21,0.11656050955414013,84,0.0,74,1
0.75,2,2,147,0.004475745409069966,21,0.17197452229299362,84,0.0,74,1
0.75,2,2,147,0.0038175475547949714,21,0.1464968152866242,84,0.0,74,1
0.75,3,2,57,0.004475745409069966,21,0.17197452229299362,84,1.0,74,1
0.75,3,2,57,0.0038175475547949714,21,0.1464968152866242,84,1.0,74,1
0.75,3,2,46,0.003702362930296847,21,0.14203821656050955,84,1.0,74,1
0.75,3,2,46,0.002106233133679984,21,0.08025477707006369,84,1.0,74,1
0.75,0,2,4,0.16246975580859607,11,0.05758853503184713,42,0.0,38,2
0.75,3,2,90,0.005657210557493582,21,0.21770700636942675,84,0.0,74,1
0.75,3,2,90,0.003794510629895346,21,0.14560509554140127,84,0.0,74,1
0.75,1,2,62,0.007766734680444941,21,0.29936305732484075,84,0.0,74,1
0.75,1,2,62,0.006845257684459948,21,0.26369426751592356,84,0.0,74,1
0.75,3,2,75,0.0043111959455012176,21,0.16560509554140126,84,0.0,74,1
0.75,3,2,75,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
0.75,3,2,46,0.004475745409069966,21,0.17197452229299362,84,1.0,74,1
0.75,3,2,46,0.0034884486276574736,21,0.1337579617834395,84,1.0,74,1
0.75,2,2,98,0.0062693345619693275,21,0.24140127388535032,84,0.0,74,1
0.75,2,2,98,0.004219048245902718,21,0.16203821656050954,84,0.0,74,1
0.75,3,2,90,0.00931349963799118,21,0.3592356687898089,84,0.0,74,1
0.75,3,2,90,0.004080826696504969,21,0.15668789808917197,84,0.0,74,1
0.75,2,2,46,0.004396761666556967,21,0.1689171974522293,84,0.0,74,1
0.75,2,2,46,0.003037583097479102,21,0.11630573248407644,84,0.0,74,1
0.75,3,2,57,0.007677877970117817,21,0.29592356687898086,84,0.0,74,1
0.75,3,2,57,0.004136773514118344,21,0.15885350318471336,84,0.0,74,1
0.75,3,2,46,0.0022831567169091026,7,0.11157452229299364,31,0.0,27,1
0.75,3,2,46,0.0016785361679720924,7,0.08277834394904458,31,0.0,27,1
0.75,3,2,83,0.0038586849206871587,21,0.1480891719745223,84,0.0,74,1
0.75,3,2,83,0.0037550187586388468,21,0.14407643312101912,84,0.0,74,1
0.75,3,2,83,0.0033568090568024747,21,0.1286624203821656,84,0.0,74,1
0.75,3,2,83,0.002501151846244981,21,0.09554140127388534,84,0.0,74,1
0.75,1,2,57,0.005282037780556835,21,0.20318471337579616,84,1.0,74,1
0.75,1,2,57,0.0032580793786612253,21,0.12484076433121019,84,1.0,74,1
0.75,0,2,107,0.0013986704403343643,21,0.05286624203821656,84,0.5,74,0
0.75,3,2,2,0.0007240176397024946,6,0.030405095541401275,72,0.0,65,1
0.75,3,2,90,0.007009807148028697,21,0.2700636942675159,84,1.0,74,1
0.75,3,2,90,0.005627591654051208,21,0.2165605095541401,84,1.0,74,1
0.75,2,2,120,0.007108536826169946,21,0.27388535031847133,84,0.0,74,1
0.75,2,2,120,0.004804844336207464,21,0.18471337579617833,84,0.0,74,1
0.75,3,2,57,0.005627591654051208,21,0.2165605095541401,84,1.0,74,1
0.75,3,2,57,0.004475745409069966,21,0.17197452229299362,84,1.0,74,1
0.75,3,2,57,0.004090699664319094,21,0.15707006369426751,84,0.0,74,1
0.75,3,2,57,0.003182386625419601,21,0.1219108280254777,84,0.0,74,1
0.75,3,2,33,0.005627591654051208,21,0.2165605095541401,84,0.0,74,0
0.75,3,2,33,0.0021588889620219836,21,0.08229299363057324,84,0.0,74,0
0.75,3,2,90,0.0064009741328243264,21,0.2464968152866242,84,0.0,74,1
0.75,3,2,90,0.004969393799776212,21,0.19108280254777069,84,0.0,74,1
0.75,3,2,46,0.0028302507733824786,21,0.10828025477707007,84,0.0,74,1
0.75,3,2,46,0.0020075034555387347,21,0.07643312101910828,84,0.0,74,1
0.75,3,2,54,0.005627591654051208,21,0.2165605095541401,84,0.0,74,1
0.75,3,2,54,0.004475745409069966,21,0.17197452229299362,84,0.0,74,1
0.75,3,2,90,0.0010202066741262423,6,0.04278343949044586,28,0.0,24,1
0.75,3,2,90,0.0007240176397024946,6,0.030405095541401275,28,0.0,24,1
0.75,3,2,90,0.0040643717501480945,21,0.15605095541401273,84,0.0,74,1
0.75,3,2,90,0.0022214177581781082,21,0.08471337579617834,84,0.0,74,1
0.75,3,2,30,0.0038175475547949714,21,0.1464968152866242,84,0.0,74,1
0.75,3,2,30,0.0021720529191074835,21,0.08280254777070063,84,0.0,74,1
0.75,3,2,17,0.007108536826169946,21,0.27388535031847133,84,1.0,74,1
0.75,3,2,17,0.005989600473902455,21,0.2305732484076433,84,1.0,74,1
0.75,3,2,33,0.0062133877443559535,21,0.2392356687898089,84,0.0,74,0
0.75,3,2,33,0.0029717633120516025,21,0.1137579617834395,84,0.0,74,0
0.75,3,2,17,0.0066477983281774495,21,0.25605095541401274,84,1.0,74,1
0.75,3,2,17,0.005594681761337458,21,0.21528662420382164,84,1.0,74,1
0.75,3,2,57,0.006521917988547357,21,0.2511783439490446,84,1.0,74,1
0.75,3,2,57,0.004673204765352465,21,0.17961783439490445,84,1.0,74,1
0.75,3,2,57,0.005594681761337458,21,0.21528662420382164,84,0.0,74,1
0.75,3,2,57,0.003587178305798723,21,0.1375796178343949,84,0.0,74,1
0.75,2,2,46,0.003197228987033502,21,0.12248535031847133,84,1.0,74,1
0.75,2,2,46,0.001734055156980188,21,0.0658484076433121,84,1.0,74,1
0.75,3,2,90,0.005792141117619956,21,0.22292993630573246,84,0.0,74,1
0.75,3,2,90,0.004103863621404594,21,0.1575796178343949,84,0.0,74,1
0.75,3,2,46,0.0026670177055222797,21,0.10196178343949044,84,1.0,74,1
0.75,3,2,46,0.0014941091292042384,21,0.05656050955414013,84,1.0,74,1
0.75,3,2,120,0.006048904100572632,21,0.23286878980891718,84,1.0,74,1
0.75,3,2,120,0.004688112946751794,21,0.18019490445859873,84,1.0,74,1
0.75,3,2,90,0.009675508457842426,21,0.3732484076433121,84,0.0,74,1
0.75,3,2,90,0.004278286052787468,21,0.1643312101910828,84,0.0,74,1
0.75,3,2,77,0.0051997630487724605,21,0.19999999999999998,84,0.0,74,1
0.75,3,2,77,0.004146646481932468,21,0.1592356687898089,84,0.0,74,1
0.75,2,2,57,0.0019416836701112352,7,0.0953108280254777,31,0.0,27,1
0.75,2,2,57,0.001480945172118739,7,0.07336687898089171,31,0.0,27,1
0.75,3,2,54,0.005627591654051208,21,0.2165605095541401,84,0.0,74,1
0.75,3,2,54,0.004475745409069966,21,0.17197452229299362,84,0.0,74,1
0.75,2,2,57,0.004607384979924965,21,0.1770700636942675,84,0.0,74,1
0.75,2,2,57,0.002928980451523728,21,0.11210191082802548,84,0.0,74,1
0.75,3,2,57,0.005463042190482458,21,0.21019108280254775,84,1.0,74,1
0.75,3,2,57,0.003567432370170473,21,0.1368152866242038,84,1.0,74,1
0.75,2,2,145,0.0021720529191074835,21,0.08280254777070063,84,0.0,74,1
0.75,2,2,145,0.0018429539919699858,21,0.07006369426751592,84,0.0,74,1
0.75,3,2,46,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
0.75,3,2,46,0.002501151846244981,21,0.09554140127388534,84,0.0,74,1
0.75,3,2,57,0.0070262620943855715,21,0.27070063694267515,84,1.0,74,1
0.75,3,2,57,0.004393470677285592,21,0.16878980891719744,84,1.0,74,1
0.75,2,2,120,0.004475745409069966,21,0.17197452229299362,84,1.0,74,1
0.75,2,2,120,0.0011847561376949912,21,0.0445859872611465,84,1.0,74,1
0.75,2,2,57,0.0015138550648324885,7,0.07493503184713375,31,0.0,27,1
0.75,2,2,57,0.0010202066741262423,7,0.05142420382165605,31,0.0,27,1
0.75,3,2,85,0.0067794378990324485,21,0.2611464968152866,84,1.0,74,1
0.75,3,2,85,0.005463042190482458,21,0.21019108280254775,84,1.0,74,1
0.75,3,2,120,0.010453498321595471,21,0.40336305732484073,84,0.0,74,1
0.75,3,2,120,0.008349897979332587,21,0.32193630573248405,84,0.0,74,1
0.75,2,2,57,0.005792141117619956,21,0.22292993630573246,84,1.0,74,1
0.75,2,2,57,0.0038175475547949714,21,0.1464968152866242,84,1.0,74,1
0.75,3,2,57,0.004804844336207464,21,0.18471337579617833,84,0.0,74,1
0.75,3,2,57,0.0038175475547949714,21,0.1464968152866242,84,0.0,74,1
0.75,2,2,57,0.004475745409069966,21,0.17197452229299362,84,1.0,74,1
0.75,2,2,57,0.0011847561376949912,21,0.0445859872611465,84,1.0,74,1
0.75,2,2,11,0.005206345027315211,21,0.20025477707006367,84,1.0,74,1
0.75,2,2,11,0.0038570394260514706,21,0.14802547770700636,84,1.0,74,1
0.75,3,2,94,0.007766734680444941,21,0.29936305732484075,84,1.0,74,1
0.75,3,2,94,0.0028302507733824786,21,0.10828025477707007,84,1.0,74,1
0.75,3,2,57,0.005397222405054959,21,0.2076433121019108,84,1.0,74,1
0.75,3,2,57,0.004969393799776212,21,0.19108280254777069,84,1.0,74,1
0.75,3,2,33,0.0062133877443559535,21,0.2392356687898089,84,0.0,74,0
0.75,3,2,33,0.0029717633120516025,21,0.1137579617834395,84,0.0,74,0
0.75,3,2,46,0.004640294872638715,21,0.17834394904458598,84,0.0,74,1
0.75,3,2,46,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
0.75,3,2,46,0.008754031461857433,21,0.3375796178343949,84,0.0,74,1
0.75,3,2,46,0.006121240044757454,21,0.2356687898089172,84,0.0,74,1
0.75,3,2,57,0.005594681761337458,21,0.21528662420382164,84,0.0,74,1
0.75,3,2,57,0.003587178305798723,21,0.1375796178343949,84,0.0,74,1
0.75,3,2,33,0.0062133877443559535,21,0.2392356687898089,84,0.0,74,0
0.75,3,2,33,0.0029717633120516025,21,0.1137579617834395,84,0.0,74,0
0.75,2,2,66,0.0015138550648324885,7,0.07493503184713375,31,0.0,27,1
0.75,2,2,66,0.0013493056012637396,7,0.06709808917197452,31,0.0,27,1
0.75,3,2,90,0.009083130388994932,21,0.3503184713375796,84,0.0,74,1
0.75,3,2,90,0.005239254920028961,21,0.20152866242038214,84,0.0,74,1
0.75,3,2,90,0.0072730862897386955,21,0.2802547770700637,84,1.0,74,1
0.75,3,2,90,0.006252879615612453,21,0.24076433121019108,84,1.0,74,1
0.75,3,2,127,0.009412229316132429,21,0.3630573248407643,84,0.0,74,1
0.75,3,2,127,0.006845257684459948,21,0.26369426751592356,84,0.0,74,1
0.75,3,2,11,0.004804844336207464,21,0.18471337579617833,84,0.0,74,1
0.75,3,2,11,0.004015006911077469,21,0.15414012738853503,84,0.0,74,1
0.75,3,2,54,0.006318699401039953,21,0.24331210191082803,84,0.0,74,1
0.75,3,2,54,0.00394918712564997,21,0.15159235668789808,84,0.0,74,1
0.75,3,2,90,0.004640294872638715,21,0.17834394904458598,12,0.0,11,1
0.75,3,2,90,0.0029948002369512275,21,0.11464968152866242,12,0.0,11,1
0.75,3,2,120,0.009000855657210557,21,0.3471337579617834,84,0.0,74,1
0.75,3,2,120,0.006532613703679325,21,0.2515923566878981,84,0.0,74,1
0.75,3,2,120,0.005793029684723228,21,0.22296433121019107,84,0.0,74,1
0.75,3,2,120,0.004542289212137168,21,0.17455031847133756,84,0.0,74,1
0.75,0,2,90,0.00013163957085499903,6,0.005648407643312103,34,1.0,30,0
0.75,2,2,57,0.0038175475547949714,21,0.1464968152866242,84,1.0,74,1
0.75,2,2,57,0.0028302507733824786,21,0.10828025477707007,84,1.0,74,1
0.75,2,2,57,0.007766734680444941,21,0.29936305732484075,84,0.0,74,1
0.75,2,2,57,0.003652998091226222,21,0.14012738853503184,84,0.0,74,1
0.75,2,2,57,0.003850457447508721,21,0.14777070063694267,17,0.0,16,1
0.75,2,2,57,0.0024353320608174814,21,0.0929936305732484,17,0.0,16,1
